,ChannelID,Title,Viewcount,ThumbnailURL,Time,Z-Score
308,UCjgpFI5dU-D1-kh9H1muoxQ,"PROTO-LIGHTSABER vs BANK VAULT ($30,000 GIVEAWAY)",7689754,https://i.ytimg.com/vi/7py7NMMhE_M/default.jpg,2020-10-22T20:00:00Z,-0.09048355183732758
309,UCjgpFI5dU-D1-kh9H1muoxQ,4000° PROTO-LIGHTSABER TEST (CUTS ANYTHING!),18965550,https://i.ytimg.com/vi/ey_EjSzKFWQ/default.jpg,2020-10-15T20:00:04Z,1.0485580661554392
310,UCjgpFI5dU-D1-kh9H1muoxQ,4000° PLASMA PROTO-LIGHTSABER BUILD (RETRACTABLE BLADE!),37039700,https://i.ytimg.com/vi/xC6J4T_hUKg/default.jpg,2020-10-08T20:00:15Z,2.905342012573384
311,UCjgpFI5dU-D1-kh9H1muoxQ,DIY Silver Surfer Surfboard goes SUPER FAST!,5292915,https://i.ytimg.com/vi/N9LSXC0B61s/default.jpg,2020-10-01T20:00:02Z,-0.28312154786584204
312,UCjgpFI5dU-D1-kh9H1muoxQ,REAL IRON MAN REPULSOR + GIVEAWAY!,20307102,https://i.ytimg.com/vi/3NRriVUjErM/default.jpg,2020-09-24T20:00:01Z,1.2311274607577551
313,UCjgpFI5dU-D1-kh9H1muoxQ,Morningstar DESTROYS EVERYTHING! (I ALMOST DIED!),3175857,https://i.ytimg.com/vi/pUR3VNFc26E/default.jpg,2020-09-17T20:30:01Z,-0.49145794729200803
314,UCjgpFI5dU-D1-kh9H1muoxQ,Junk Jet Shoots ANYTHING! (One Day Build),1490187,https://i.ytimg.com/vi/Cfxeq66qdCA/default.jpg,2020-09-10T20:00:01Z,-0.7134080015128779
315,UCjgpFI5dU-D1-kh9H1muoxQ,Self-Kickflipping Skateboard!,6109083,https://i.ytimg.com/vi/1g5nzRINaPQ/default.jpg,2020-09-03T20:00:01Z,-0.26403768248806003
316,UCjgpFI5dU-D1-kh9H1muoxQ,Aquaman's TRIDENT! (800PSI WATER BLAST!),5911134,https://i.ytimg.com/vi/NK6MWt7vpVE/default.jpg,2020-08-27T21:15:01Z,-0.28724469850809614
317,UCjgpFI5dU-D1-kh9H1muoxQ,Piloting a GIANT MECH!,1642827,https://i.ytimg.com/vi/i3xtVxPWf6M/default.jpg,2020-08-20T20:00:05Z,-0.6484305968354022
318,UCjgpFI5dU-D1-kh9H1muoxQ,Legs or Treads? (POWER LOADER: PART 10),1643106,https://i.ytimg.com/vi/S5-mnXRsYpU/default.jpg,2020-08-13T20:00:03Z,-0.7871341802572305
319,UCjgpFI5dU-D1-kh9H1muoxQ,JET ENGINE CANOE! (World's Fastest!),2666297,https://i.ytimg.com/vi/q7LrrXeH0qE/default.jpg,2020-07-30T20:53:09Z,-0.5623196147935958
320,UCjgpFI5dU-D1-kh9H1muoxQ,A Nerf Gun That Screams When You Shoot,2031755,https://i.ytimg.com/vi/KFXvf-eYFuw/default.jpg,2020-07-23T20:00:02Z,-0.8123974090758239
321,UCjgpFI5dU-D1-kh9H1muoxQ,Captain America ARC REACTOR SHIELD in REAL LIFE!,11930880,https://i.ytimg.com/vi/OkqMp3BUHzw/default.jpg,2020-07-16T20:00:03Z,2.4910936183915546
322,UCjgpFI5dU-D1-kh9H1muoxQ,Exoskeleton Curls WORLD RECORD! (9M SUB VIDEO!!!),4765178,https://i.ytimg.com/vi/eNeyOIUcDbM/default.jpg,2020-07-09T20:00:03Z,-0.0785568514218687
323,UCjgpFI5dU-D1-kh9H1muoxQ,BIONIC ARM = MAXIMUM STRENGTH (Crysis Nanosuit IRL),8139160,https://i.ytimg.com/vi/L0esNg2ys_s/default.jpg,2020-07-02T20:00:09Z,0.8454329740946589
324,UCjgpFI5dU-D1-kh9H1muoxQ,Surviving 12 HOURS against a PREDATOR!,4660161,https://i.ytimg.com/vi/ukqJ871IDQ0/default.jpg,2020-06-25T20:00:14Z,-0.11598108590035715
325,UCjgpFI5dU-D1-kh9H1muoxQ,Thermal Vision Helmet! (PREDATOR SUIT BUILD),3472860,https://i.ytimg.com/vi/ovH6ONiFEis/default.jpg,2020-06-18T20:00:13Z,-0.4561056175058116
326,UCjgpFI5dU-D1-kh9H1muoxQ,Power Tool Drift Trikes! (One Day Build),4034874,https://i.ytimg.com/vi/tCsovsmTOI8/default.jpg,2020-06-11T20:15:02Z,-0.440342111089333
327,UCjgpFI5dU-D1-kh9H1muoxQ,WEAPONIZED CYBERTRUCK!,3279191,https://i.ytimg.com/vi/dmiz93RNaJw/default.jpg,2020-06-06T15:00:35Z,-0.6323264173699504
328,UCjgpFI5dU-D1-kh9H1muoxQ,Wolverine Bone Claws VS CONCRETE!,7636786,https://i.ytimg.com/vi/VmKMKogPtZY/default.jpg,2020-05-28T20:00:04Z,0.5830314843253275
329,UCjgpFI5dU-D1-kh9H1muoxQ,Iron Man Plasma Glove CUTS THROUGH EVERYTHING! (+ GIVEAWAY),6913281,https://i.ytimg.com/vi/Lo1pwFGnpNk/default.jpg,2020-05-21T19:15:00Z,0.6344387673691029
330,UCjgpFI5dU-D1-kh9H1muoxQ,Full Metal IRON MAN GLOVE!,11478825,https://i.ytimg.com/vi/v4aHVUBYWAw/default.jpg,2020-05-14T20:00:13Z,2.098426916949149
331,UCjgpFI5dU-D1-kh9H1muoxQ,Rainbow Six Siege Weapons in Real Life! (Hacksmith Vault #4),1584863,https://i.ytimg.com/vi/NaKVC7POh6o/default.jpg,2020-05-11T15:00:23Z,-0.9678316510323985
332,UCjgpFI5dU-D1-kh9H1muoxQ,Laser Cannons and Rocket Hammers and more! (Hacksmith Vault #3),1456066,https://i.ytimg.com/vi/mrn_FvlD45o/default.jpg,2020-05-07T20:00:20Z,-1.0214064467327735
333,UCjgpFI5dU-D1-kh9H1muoxQ,3000° Kylo Ren Lightsaber! (+ GIVEAWAY!),9584007,https://i.ytimg.com/vi/LRlNml-nlPU/default.jpg,2020-05-04T13:00:12Z,1.6400650348324688
334,UCjgpFI5dU-D1-kh9H1muoxQ,Building Iron Man's Workshop!,1893189,https://i.ytimg.com/vi/apcqegRdAVA/default.jpg,2020-04-30T20:00:01Z,-0.8491101230013132
335,UCjgpFI5dU-D1-kh9H1muoxQ,REAL Batman Gadgets! (Hacksmith Vault #2),3348422,https://i.ytimg.com/vi/eAZCvYT5pg4/default.jpg,2020-04-27T15:00:21Z,-0.3913529891920842
336,UCjgpFI5dU-D1-kh9H1muoxQ,Don't Try Charging your Onewheel from an EV Station!,1534733,https://i.ytimg.com/vi/TJFgCvKxr90/default.jpg,2020-04-23T20:00:06Z,-0.8802631552903458
337,UCjgpFI5dU-D1-kh9H1muoxQ,Thor's Hammers in Real Life! (Hacksmith Vault #1),3785280,https://i.ytimg.com/vi/osJlz0Y-BzU/default.jpg,2020-04-20T15:00:26Z,-0.29927291044264875
338,UCjgpFI5dU-D1-kh9H1muoxQ,How Strong Is This Exoskeleton? (POWER LOADER: PART 9),3288339,https://i.ytimg.com/vi/bTaWEKkoysE/default.jpg,2020-04-16T20:00:06Z,-0.32386883658343374
339,UCjgpFI5dU-D1-kh9H1muoxQ,J.A.R.V.I.S. in Real Life! (Shop Automation),5262735,https://i.ytimg.com/vi/yUL4gDVR6MI/default.jpg,2020-04-09T20:00:26Z,0.25381264186235547
340,UCjgpFI5dU-D1-kh9H1muoxQ,Upgrading our Server with LINUS...,1642582,https://i.ytimg.com/vi/os0lrN2TfGk/default.jpg,2020-04-03T20:00:10Z,-0.8605858030514205
341,UCjgpFI5dU-D1-kh9H1muoxQ,Swinging From Web Shooters!,11049578,https://i.ytimg.com/vi/Mi6VE77Hpbk/default.jpg,2020-03-31T20:00:14Z,2.27945520918766
342,UCjgpFI5dU-D1-kh9H1muoxQ,This thing is HUGE! (POWER LOADER: PART 8),1266707,https://i.ytimg.com/vi/HSQtZUw-ZOw/default.jpg,2020-03-26T20:00:04Z,-0.9065190572114891
343,UCjgpFI5dU-D1-kh9H1muoxQ,REAL LIGHTSABER DUEL! (2752°),6706111,https://i.ytimg.com/vi/18MiAbfB3g8/default.jpg,2020-03-12T20:00:01Z,0.8887189213835157
344,UCjgpFI5dU-D1-kh9H1muoxQ,1:2 Tesla Cybertruck VS Ford F-150 (Part 5/5: THE BIG TEST!),10185070,https://i.ytimg.com/vi/5QZ9MLQOo-4/default.jpg,2020-02-27T21:00:00Z,1.317890389153471
345,UCjgpFI5dU-D1-kh9H1muoxQ,CYBERTRUCK BUILD! (Part 4/5: It's done!),3314976,https://i.ytimg.com/vi/p5Li6pOqGyE/default.jpg,2020-02-21T22:00:06Z,-0.3675306678027531
346,UCjgpFI5dU-D1-kh9H1muoxQ,I HAVE GIANT MECH ARMS! (POWER LOADER: PART 7),1644876,https://i.ytimg.com/vi/0D2pP-tMLrw/default.jpg,2020-02-13T21:00:01Z,-0.8070113259495131
347,UCjgpFI5dU-D1-kh9H1muoxQ,CYBERTRUCK BUILD (Part 3/5: Almost Done!),3142874,https://i.ytimg.com/vi/-ambh1SGvzs/default.jpg,2020-01-16T21:00:01Z,-0.3592421636727376
348,UCjgpFI5dU-D1-kh9H1muoxQ,Aliens Power Loader RETURNS!? (POWER LOADER: PART 6),1260438,https://i.ytimg.com/vi/JzK1jlhvJAQ/default.jpg,2020-01-09T21:00:04Z,-0.8170080315298434
349,UCjgpFI5dU-D1-kh9H1muoxQ,CYBERTRUCK BUILD (Part 2/5: We Crashed It!),3274006,https://i.ytimg.com/vi/AjMsxrbjn7M/default.jpg,2019-12-26T20:00:02Z,-0.2292665284308699
350,UCjgpFI5dU-D1-kh9H1muoxQ,DIY Nuclear Phone! (MAKER SECRET SANTA!),1333342,https://i.ytimg.com/vi/UkmMjMVzgN0/default.jpg,2019-12-22T16:00:18Z,-0.7472063003912368
351,UCjgpFI5dU-D1-kh9H1muoxQ,World's First Protosaber! (REAL BURNING LIGHTSABER),14587036,https://i.ytimg.com/vi/_efVoeiSKP0/default.jpg,2019-12-19T21:00:03Z,2.865271690146416
352,UCjgpFI5dU-D1-kh9H1muoxQ,CYBERTRUCK BUILD (Part 1/5: The Body),4325336,https://i.ytimg.com/vi/cGR9EOgMY6w/default.jpg,2019-12-12T21:00:12Z,0.24484910271294036
353,UCjgpFI5dU-D1-kh9H1muoxQ,WORLD'S DEADLIEST FIDGET SPINNER (SPINNING THANOS SWORD),4946673,https://i.ytimg.com/vi/knfeRWnI_3A/default.jpg,2019-12-05T21:00:09Z,0.40631454461126526
354,UCjgpFI5dU-D1-kh9H1muoxQ,We Made A ROCKET BAT from Fallout! (Super Dangerous),1040110,https://i.ytimg.com/vi/KH1HqBaPZzg/default.jpg,2019-11-28T21:00:03Z,-0.7138699855609183
355,UCjgpFI5dU-D1-kh9H1muoxQ,Just Cause Grappling Hook!,1975666,https://i.ytimg.com/vi/GmtvxAkPJXo/default.jpg,2019-11-14T21:00:03Z,-0.4499451267182699
356,UCjgpFI5dU-D1-kh9H1muoxQ,THANOS SWORD TEST!,3147488,https://i.ytimg.com/vi/F-OsBVh3oVs/default.jpg,2019-11-07T21:00:51Z,-0.20236525855618587
357,UCjgpFI5dU-D1-kh9H1muoxQ,Can You Plant 20 MILLION TREES?,1487511,https://i.ytimg.com/vi/AYo5-OkjSk0/default.jpg,2019-10-25T19:15:00Z,-0.605132617174473
358,UCjgpFI5dU-D1-kh9H1muoxQ,Thanos Sword Build!,3367488,https://i.ytimg.com/vi/ynQRWsxsXF4/default.jpg,2019-10-17T20:00:07Z,-0.22817810478125922
359,UC89AgkG34oooZubVt23wzFw,I Built Shoes To Make Me Run Fast! (World Record),5798661,https://i.ytimg.com/vi/k2wwIIFxYfc/default.jpg,2022-07-27T21:06:54Z,-0.5003025998720678
360,UC89AgkG34oooZubVt23wzFw,I Built a Working Batmobile Using Only LEGOS - COPS CALLED!,879863,https://i.ytimg.com/vi/21ucmScfQT4/default.jpg,2022-05-23T21:01:01Z,-1.0687032360362225
361,UC89AgkG34oooZubVt23wzFw,I Built Shoes To Walk On Water!,9099300,https://i.ytimg.com/vi/njcdpfMXwg4/default.jpg,2022-02-17T22:03:17Z,0.10832773300010402
362,UC89AgkG34oooZubVt23wzFw,Climbing A Skyscraper with Spider-Man Wall Climbing Suit! - No Way Home,15560963,https://i.ytimg.com/vi/7L3DQU74v_s/default.jpg,2021-12-16T21:43:49Z,1.0536162767138575
363,UC89AgkG34oooZubVt23wzFw,Liquid Venom Suit Covers My Whole Body!,20272977,https://i.ytimg.com/vi/8Xfz09IJTYY/default.jpg,2021-10-28T21:07:05Z,1.7194038526000603
364,UC89AgkG34oooZubVt23wzFw,REAL Spider-Man Nanotech Suit! - Self Expanding Iron Spider!!! (No Way Home),4100367,https://i.ytimg.com/vi/kV8nSfdaOeU/default.jpg,2021-09-22T21:01:05Z,-0.5438324772223234
365,UC89AgkG34oooZubVt23wzFw,You’ve NEVER Seen Thors Hammer Like This… ACTUALLY SHOOTS LIGHTNING!!!,2214696,https://i.ytimg.com/vi/jdjskWFdKaY/default.jpg,2021-08-23T23:41:35Z,-0.8658868114964844
366,UC89AgkG34oooZubVt23wzFw,Real Captain America Shield That Actually Bounces Back! - OVER 100 FT BOUNCE!!!,19770281,https://i.ytimg.com/vi/QpiGPLUCC3w/default.jpg,2021-06-14T21:00:45Z,1.8791404824185933
367,UC89AgkG34oooZubVt23wzFw,Real Expandable Falcon Wings + Redwing Drone and HUD Goggles! - Falcon IRL,3427089,https://i.ytimg.com/vi/j-rDuKrZfC0/default.jpg,2021-05-25T21:08:54Z,-0.7256366670756865
368,UC89AgkG34oooZubVt23wzFw,Real Invisibility Cloak Using Artificial Intelligence! - Harry Potter Invisibility!!,1701891,https://i.ytimg.com/vi/K2XMuj3LimI/default.jpg,2021-04-30T21:02:17Z,-1.1106556036712267
369,UC89AgkG34oooZubVt23wzFw,Real Mind Controlled Dr. Octopus Arms! - Super Strength!!,4280675,https://i.ytimg.com/vi/_ECHJsBeOzI/default.jpg,2021-04-09T21:00:17Z,-0.5779262692874322
370,UC89AgkG34oooZubVt23wzFw,Real Iron Man Expandable Briefcase Suit - FULL METAL!! (Iron Man Mark 5 Armor),11705946,https://i.ytimg.com/vi/iSid1qz70vw/default.jpg,2021-03-14T21:31:57Z,0.7174096380498409
371,UC89AgkG34oooZubVt23wzFw,Retractable Metal Iron Man Helmet With Heads Up Display - Augmented Reality AI,2988312,https://i.ytimg.com/vi/vyA-O0exjPw/default.jpg,2021-02-11T23:42:34Z,-0.5161453517836048
372,UC89AgkG34oooZubVt23wzFw,"Sound Proof Black Panther Shoes Made From Aerogel! - Retractable Nanotech ""Sneakers""",9225149,https://i.ytimg.com/vi/zRQrgltq-MU/default.jpg,2021-01-23T00:09:36Z,0.644770903994316
373,UC89AgkG34oooZubVt23wzFw,"I Built Real Hawkeye Arrows, Bow, and Quiver! - Rocket Arrows, Grapple Arrows and More!!",4380821,https://i.ytimg.com/vi/8IPSiUeDOJY/default.jpg,2021-01-07T00:33:53Z,-0.19661078598714338
374,UC89AgkG34oooZubVt23wzFw,Real Spider-Man Self Tightening Suit! - Shrinks To Fit With Artificial Muscles!!,13032788,https://i.ytimg.com/vi/r4nWZ0k0_b8/default.jpg,2020-12-13T22:00:24Z,2.090191449958979
375,UC89AgkG34oooZubVt23wzFw,Working Yond's Arrow That Flies When You Whistle! - Change Direction In Flight!,7592469,https://i.ytimg.com/vi/xiIHDg1pRIg/default.jpg,2020-11-17T23:23:13Z,0.8224909641001699
376,UC89AgkG34oooZubVt23wzFw,Make a Watch That Turns Into a Spy Drone W/ Live Video! (Incredibles/Spider-Man Gadget for Cheap),748644,https://i.ytimg.com/vi/5qZP6HmMW8s/default.jpg,2020-11-03T23:16:25Z,-0.798407618845157
377,UC89AgkG34oooZubVt23wzFw,The Hype House Vs My Green Goblin Hoverboard!?!? ACTUALLY FLYING!,382589,https://i.ytimg.com/vi/R8XLku-l8GI/default.jpg,2020-10-28T21:01:07Z,-0.8012226180930366
378,UC89AgkG34oooZubVt23wzFw,Make A Belt That Turns Into A Sword! - The Spy Next Door (Working Spy Gadget!),1662614,https://i.ytimg.com/vi/vQvfN564L60/default.jpg,2020-10-19T21:02:43Z,-0.3913905794916018
379,UC89AgkG34oooZubVt23wzFw,"This Mini Scuba Tank Fits In Your Pocket! V2, Twice The Air + Lights / Lasers (007 / Star Wars)",1197986,https://i.ytimg.com/vi/XytAg4QqKXQ/default.jpg,2020-10-09T21:00:29Z,-0.4740311087014712
380,UC89AgkG34oooZubVt23wzFw,Working Spider-Man Wall Climbers! - Climb Any Surface!!,391239,https://i.ytimg.com/vi/rgUzpZK29QA/default.jpg,2020-10-04T21:00:30Z,-0.5800833626960095
381,UC89AgkG34oooZubVt23wzFw,"Working Iron Man Electric Whip! - 8,000,000 volts!! (Whiplash IRL)",614809,https://i.ytimg.com/vi/vt6sdAwzm7o/default.jpg,2020-09-21T21:02:26Z,-0.4416954349287244
382,UC89AgkG34oooZubVt23wzFw,"I’M FLYING!! - Human Flying Drone, The Final Part! (DIY Green Goblin / Iron Man Hoverboard)",1019921,https://i.ytimg.com/vi/Dh0G20lNHMI/default.jpg,2020-09-08T19:05:32Z,-0.2686145787653293
383,UC89AgkG34oooZubVt23wzFw,Working 007 Mini Scuba Tank! - Breath Underwater With This Spy Gadget,2967891,https://i.ytimg.com/vi/LqLt_G2dhCI/default.jpg,2020-08-26T19:27:43Z,1.9619547310931933
384,UC89AgkG34oooZubVt23wzFw,Working Personal Hoverboard Test Flight! (DIY Green Goblin / Iron Man Flying Machine!!),320582,https://i.ytimg.com/vi/vL2JjFhC6t8/default.jpg,2020-08-17T21:29:31Z,-0.8315794258447189
385,UC89AgkG34oooZubVt23wzFw,Make Retractable Motorized Air Force 1 Roller Skates!,969838,https://i.ytimg.com/vi/sYPWtli1vbU/default.jpg,2020-08-05T19:59:33Z,-0.25633421742333384
386,UC89AgkG34oooZubVt23wzFw,These Air Force 1's Shoot Fire! + Retractable Blade (Real Life Fire Bender / Kingsman Shoes),1056020,https://i.ytimg.com/vi/J3ULZkkdBk8/default.jpg,2020-07-12T15:04:35Z,-0.1506275131163701
387,UC89AgkG34oooZubVt23wzFw,Flying Like The Avatar! Real Personal Flying Machine V2.0,278691,https://i.ytimg.com/vi/JN0cPmpsM2s/default.jpg,2020-07-02T18:50:42Z,-0.8147608943163671
388,UC89AgkG34oooZubVt23wzFw,Breathe Underwater With a Flex Tape Mask?!?! (Plus Underwater Jet Pack),363835,https://i.ytimg.com/vi/GI86ihb2OOg/default.jpg,2020-06-23T17:59:57Z,-0.7588035903161914
389,UC89AgkG34oooZubVt23wzFw,Working Web Shooters You Can Swing From!,3503907,https://i.ytimg.com/vi/GgHBPR9vyak/default.jpg,2020-06-09T18:04:37Z,2.181918946021298
390,UC89AgkG34oooZubVt23wzFw,Working Iron Man Shoulder Cannon! (Face Tracking War Machine Blaster),475913,https://i.ytimg.com/vi/SwlEWR-l0iU/default.jpg,2020-05-24T19:10:21Z,-0.670903378734431
391,UC89AgkG34oooZubVt23wzFw,Make Air Force 1 Spider-Man Wall Climbers! - Retractable Custom Climbing Shoes!!,2550942,https://i.ytimg.com/vi/GgoATSm9D-4/default.jpg,2020-05-11T18:06:55Z,1.5836287536957747
392,UC89AgkG34oooZubVt23wzFw,Make Working Black Widow Bites! - $20 Electric Dart Gloves (30 Million Volts),1076020,https://i.ytimg.com/vi/kOk3sgnz3bM/default.jpg,2020-04-18T18:02:35Z,-0.0058436377449629555
393,UC89AgkG34oooZubVt23wzFw,Working Expandable Iron Man Watch Glove Repulsor! (From Captain America Civil War),1331295,https://i.ytimg.com/vi/lcoG0sGNI7Y/default.jpg,2020-03-26T18:18:41Z,0.3037217820854569
394,UC89AgkG34oooZubVt23wzFw,A Toaster That Ejects Itself Instead Of Bread - Copying Michael Reeves (Building Bad Ideas),84661,https://i.ytimg.com/vi/kvnzkN8XWdU/default.jpg,2020-03-09T20:44:38Z,-0.9179532665942445
395,UC89AgkG34oooZubVt23wzFw,How To See Through Walls For Under $20! (Wi-Fi Vision),658847,https://i.ytimg.com/vi/3SCbd8o0FGM/default.jpg,2020-02-25T17:09:43Z,-0.4631000899287476
396,UC89AgkG34oooZubVt23wzFw,"Working GTA Super Jump Shoes Let You Dunk! - 6ft Jump, Run 20mph (Retractable)",1835004,https://i.ytimg.com/vi/8SQmuQSCyFo/default.jpg,2020-02-14T21:02:27Z,0.6291983178239473
397,UC89AgkG34oooZubVt23wzFw,Make Working Mandalorian Flamethrower/Grappling Hook Gauntlets,369336,https://i.ytimg.com/vi/8mhuuT8A_6c/default.jpg,2020-01-30T20:22:58Z,-0.6708850630468675
398,UC89AgkG34oooZubVt23wzFw,Make an Expandable METAL Wrist Watch Shield (V2) - Percy Jackson Style!,982703,https://i.ytimg.com/vi/F8igMh8ycHg/default.jpg,2020-01-20T23:01:09Z,0.04837176912251987
399,UC89AgkG34oooZubVt23wzFw,Working Mandalorian Helmet with HUD! - See 500 Feet In Total Darkness!,684598,https://i.ytimg.com/vi/0FvtSuYwnEM/default.jpg,2020-01-08T20:38:21Z,-0.2936876252501946
400,UC89AgkG34oooZubVt23wzFw,Make an Iron Man EXOSUIT That Curls 250 Pounds!!!,422119,https://i.ytimg.com/vi/aqgXmmmrnfc/default.jpg,2019-12-29T17:43:13Z,-0.562562778196726
401,UC89AgkG34oooZubVt23wzFw,"14 Crazy Inventions + GIVE AWAY - Web Shooters, Percy Jackson Shield/Sword (1,000,000 Sub Special)",79718,https://i.ytimg.com/vi/mLnjLSM3sGg/default.jpg,2019-12-24T15:16:52Z,-0.8783708332349676
402,UC89AgkG34oooZubVt23wzFw,Make an Expandable Wrist Watch Shield - Percy Jacksons Style (Cheap Build),2909608,https://i.ytimg.com/vi/JRhJieJb2tA/default.jpg,2019-12-11T15:22:51Z,2.0606247791578123
403,UC89AgkG34oooZubVt23wzFw,"Building Super Vision HUD Smart Glasses! - 20x Zoom, Night Vision, and More!!",511303,https://i.ytimg.com/vi/zZUUcjP3wVM/default.jpg,2019-11-26T16:40:50Z,-0.49406766402166563
404,UC89AgkG34oooZubVt23wzFw,"DIY Extendable Bionic Arm! - Inspector Gadget Style (Laser, Web Shooter and More!!)",279815,https://i.ytimg.com/vi/afcvC5Q3Ehg/default.jpg,2019-11-18T15:00:43Z,-0.6373213301632623
405,UC89AgkG34oooZubVt23wzFw,DIY IRON MAN Style Desktop Hologram! - Real Floating Image!!,331800,https://i.ytimg.com/vi/x1hYDmNIGiU/default.jpg,2019-11-04T15:01:48Z,-0.620436405145652
406,UC89AgkG34oooZubVt23wzFw,"Make Riptide (Expandable Pen Sword) From Percy Jackson! - Full Metal, Low Cost Build",2558547,https://i.ytimg.com/vi/dx_ba32FNTA/default.jpg,2019-10-21T14:07:54Z,1.4350621167240827
407,UCnmGIkw-KdI0W5siakKPKog,I Delivered a Penny to MrBeast!,15389526,https://i.ytimg.com/vi/uImFHteQd_8/default.jpg,2022-06-30T14:00:38Z,2.4728845765025333
408,UCnmGIkw-KdI0W5siakKPKog,I Survived On $0.01 For 30 Days - Day 29,6485527,https://i.ytimg.com/vi/7FyQQnStpxk/default.jpg,2022-06-29T14:00:04Z,-0.3170354059813968
409,UCnmGIkw-KdI0W5siakKPKog,I Survived On $0.01 For 30 Days - Day 28,6389246,https://i.ytimg.com/vi/YduhzCCbzYw/default.jpg,2022-06-28T14:00:15Z,-0.33956922836607867
410,UCnmGIkw-KdI0W5siakKPKog,I Survived On $0.01 For 30 Days - Day 27,6361286,https://i.ytimg.com/vi/WNhJRqLvpeQ/default.jpg,2022-06-27T14:00:12Z,-0.35730814847288345
411,UCnmGIkw-KdI0W5siakKPKog,I Survived On $0.01 For 30 Days - Day 26,6610352,https://i.ytimg.com/vi/7IMytO8wD6M/default.jpg,2022-06-26T14:00:07Z,-0.2604573211567454
412,UCnmGIkw-KdI0W5siakKPKog,I Survived On $0.01 For 30 Days - Day 25,6552613,https://i.ytimg.com/vi/wfxOa5UM6PI/default.jpg,2022-06-25T14:00:34Z,-0.2881915778116022
413,UCnmGIkw-KdI0W5siakKPKog,I Survived On $0.01 For 30 Days - Day 24,6345689,https://i.ytimg.com/vi/0XP06S-8uhQ/default.jpg,2022-06-24T14:00:00Z,-0.37516480996882307
414,UCnmGIkw-KdI0W5siakKPKog,I Survived On $0.01 For 30 Days - Day 23,6207276,https://i.ytimg.com/vi/O5ISBzs7wvU/default.jpg,2022-06-23T14:00:18Z,-0.4472171630325211
415,UCnmGIkw-KdI0W5siakKPKog,I Survived On $0.01 For 30 Days - Day 22,6549955,https://i.ytimg.com/vi/LZsMkY9vbiU/default.jpg,2022-06-22T14:00:17Z,-0.4139899641630922
416,UCnmGIkw-KdI0W5siakKPKog,I Survived On $0.01 For 30 Days - Day 21,6603869,https://i.ytimg.com/vi/jbxgvnf4XdM/default.jpg,2022-06-21T14:01:11Z,-0.3165865378234661
417,UCnmGIkw-KdI0W5siakKPKog,I Survived On $0.01 For 30 Days - Day 20,7030191,https://i.ytimg.com/vi/zkJiGppgfxc/default.jpg,2022-06-20T14:00:25Z,0.8871628559499203
418,UCnmGIkw-KdI0W5siakKPKog,I Survived On $0.01 For 30 Days - Day 19,6811936,https://i.ytimg.com/vi/tgoRqkvFnrw/default.jpg,2022-06-19T14:00:19Z,-0.10842627751347239
419,UCnmGIkw-KdI0W5siakKPKog,I Survived On $0.01 For 30 Days - Day 18,7046128,https://i.ytimg.com/vi/wooHJ66WHLo/default.jpg,2022-06-18T14:00:34Z,0.08698153368542948
420,UCnmGIkw-KdI0W5siakKPKog,I Survived On $0.01 For 30 Days - Day 17,6860015,https://i.ytimg.com/vi/xPA9hAop4QM/default.jpg,2022-06-17T14:00:35Z,-0.3704244271238276
421,UCnmGIkw-KdI0W5siakKPKog,I Survived On $0.01 For 30 Days - Day 16,7132587,https://i.ytimg.com/vi/xhnsaZJx1Qc/default.jpg,2022-06-16T14:00:25Z,-0.1444918282717637
422,UCnmGIkw-KdI0W5siakKPKog,I Survived On $0.01 For 30 Days - Day 15,7267566,https://i.ytimg.com/vi/DbCg-GKY2vc/default.jpg,2022-06-15T14:00:05Z,-0.0647636665295506
423,UCnmGIkw-KdI0W5siakKPKog,I Survived On $0.01 For 30 Days - Day 14,6806108,https://i.ytimg.com/vi/GUG3COppFh8/default.jpg,2022-06-14T14:00:10Z,-0.8679121403287604
424,UCnmGIkw-KdI0W5siakKPKog,I Survived On $0.01 For 30 Days - Day 13,7040161,https://i.ytimg.com/vi/J7g9ELcJ56w/default.jpg,2022-06-13T14:00:06Z,-0.6836646638789078
425,UCnmGIkw-KdI0W5siakKPKog,I Survived On $0.01 For 30 Days - Day 12,8032074,https://i.ytimg.com/vi/nHIZmK9HF68/default.jpg,2022-06-12T14:00:15Z,0.561159464683954
426,UCnmGIkw-KdI0W5siakKPKog,I Survived On $0.01 For 30 Days - Day 11,8594712,https://i.ytimg.com/vi/LdJeg54DWWY/default.jpg,2022-06-11T14:00:07Z,1.114715534988186
427,UCnmGIkw-KdI0W5siakKPKog,I Survived On $0.01 For 30 Days - Day 10,8889099,https://i.ytimg.com/vi/tR2MmnxvMZw/default.jpg,2022-06-10T14:00:26Z,1.331751668246382
428,UCnmGIkw-KdI0W5siakKPKog,I Survived On $0.01 For 30 Days - Day 9,7760659,https://i.ytimg.com/vi/UOJ4IS0gSw0/default.jpg,2022-06-09T14:00:09Z,-0.2990088180546488
429,UCnmGIkw-KdI0W5siakKPKog,I Survived On $0.01 For 30 Days - Day 8,7270672,https://i.ytimg.com/vi/_YjM4a39yaE/default.jpg,2022-06-08T14:00:22Z,-0.536010269212009
